Topic,TopWords,Document_Count,Strength,Novelty_AvgYear,Heat_RecentRatio,Avg_Citations,HighCited_Count,Strength_Norm,Novelty_AvgYear_Norm,Heat_RecentRatio_Norm,Avg_Citations_Norm,HighCited_Count_Norm,Composite_Index,Frontier_Type,Frontier_Type_v2,Frontier_Type_v3
28,gastritis; abdominal; pain; symptoms; gastrointestinal; chronic; dgr; disease; children; disorders,292,0.0095546611694643,2014.97602739726,0.1917808219178082,23.89383561643836,1,0.2178919397697076,0.3759573051675319,0.2561765541116174,0.1088681391176637,0.0344827586206896,0.2173876172796993,一般,一般,一般
6,caga; vaca; strains; genotypes; epiya; gene; isolates; virulence; motifs; baba2,552,0.0180622361833709,2013.5307971014493,0.0778985507246376,25.443840579710145,2,0.4481842338352524,0.2537197903254045,0.0852969369214701,0.1222436450112272,0.0689655172413793,0.2150560177001361,一般,一般,一般
141,eoe; eosinophilic; eosinophils; eosinophilia; eosinophil; esophagitis; esophageal; mast; allergic; egids,64,0.0020941723111154,2016.046875,0.140625,46.40625,1,0.0159433126660761,0.4665295482992885,0.1794175715695952,0.3031352146437132,0.0344827586206896,0.2142616679940888,一般,一般,潜在
149,itp; thrombocytopenia; platelet; count; immune; secondary; platelets; counts; de; patients,85,0.0027813226007002,2017.5529411764703,0.2117647058823529,15.08235294117647,0,0.0345438441098317,0.5939125592513573,0.2861622437721386,0.032830938433338,0.0,0.2140067408236072,新兴,一般,新兴
51,il; cells; cd4; th17; mice; expression; il17a; treg; cytokines; response,311,0.0101763685743267,2014.6302250803856,0.1157556270096463,34.91318327974277,1,0.2347209920283436,0.3467093604185913,0.1421012369740003,0.2039577376068453,0.0344827586206896,0.2099059653120421,衰退,衰退,一般
113,dna; damage; repair; oxidative; cells; breaks; muty; stress; ros; carcinogenesis,144,0.0047118877000098,2014.0277777777776,0.125,54.4375,3,0.0868024800708591,0.2957543940664494,0.1559723593287265,0.3724395293092176,0.1034482758620689,0.2076666188495798,衰退,衰退,一般
33,pg; pepsinogen; serum; levels; ratio; pgi; iii; ii; pgii; gastrin,275,0.0089983966493243,2015.3672727272728,0.1381818181818181,24.62181818181818,1,0.2028343666961913,0.4090488179685944,0.1757515929282957,0.1151501416430594,0.0344827586206896,0.2072253775126388,衰退,衰退,一般
30,research; pylori; is; diseases; helicobacter; disease; infection; the; of; and,254,0.0083112463597395,2014.547244094488,0.1417322834645669,30.787401574803148,3,0.1842338352524357,0.339690832281812,0.1810790433032001,0.1683550016043156,0.1034482758620689,0.2069145663138705,衰退,衰退,一般
136,rosacea; skin; sibo; demodex; cutaneous; facial; folliculorum; pustules; flushing; papules,51,0.0016687935604201,2015.6470588235293,0.1568627450980392,47.1764705882353,0,0.0044286979627989,0.4327131136818475,0.2037822038983411,0.3097817030494917,0.0,0.2047209613543893,一般,一般,潜在
108,bismuth; cbs; complexes; bismuthiii; drugs; compounds; bi; activity; biiii; subcitrate,77,0.0025195510618108,2015.584415584416,0.1428571428571428,44.79220779220779,0,0.0274579273693534,0.4274147512733541,0.182766887604005,0.2892071101702829,0.0,0.2007266274667223,衰退,衰退,一般
67,proteinprotein; prediction; network; ppis; interactions; networks; protein; method; datasets; proposed,112,0.003664801544452,2014.455357142857,0.0714285714285714,58.4375,3,0.0584588131089459,0.3319190379550828,0.0755887745028909,0.4069568533449553,0.1034482758620689,0.2005546034774125,衰退,衰退,一般
147,ppi; triple; therapy; eradication; proton; pump; day; ppibased; ppis; inhibitor,67,0.002192336638199,2015.6567164179105,0.2238805970149253,29.22388059701493,0,0.0186005314437555,0.4335299525897421,0.3043420606739255,0.1548628615475683,0.0,0.1984655585492914,一般,一般,新兴
116,rifabutin; rifabutinbased; rifaximin; rescue; mg; therapy; regimen; eradication; triple; amoxicillin,67,0.002192336638199,2015.402985074627,0.208955223880597,34.38805970149254,0,0.0186005314437555,0.4120693667367901,0.2819466340557822,0.199426272429528,0.0,0.1973769640007332,一般,一般,一般
117,iron; anemia; ida; de; deficiency; les; et; anaemia; la; des,82,0.0026831582736167,2015.280487804878,0.2073170731707317,30.48780487804878,1,0.0318866253321523,0.4017085530502407,0.2794885994269616,0.1657696825388389,0.0344827586206896,0.1958309424001267,一般,一般,一般
122,ms; sclerosis; ssc; systemic; multiple; nmosd; igg; csf; controls; autoimmune,72,0.0023559438500049,2016.361111111111,0.1666666666666666,28.08333333333333,0,0.0230292294065544,0.493107624753409,0.2184929253043764,0.1450207016779254,0.0,0.195077591443706,一般,一般,潜在
99,flagellar; motility; flagella; motor; flagellum; mutant; assembly; proteins; export; flha,110,0.0035993586597297,2014.7818181818184,0.1636363636363636,37.54545454545455,2,0.0566873339238263,0.3595310982689622,0.2139459750516018,0.226672477663979,0.0689655172413793,0.1948950472040178,一般,一般,一般
75,cd; celiac; disease; intraepithelial; duodenal; lymphocytic; lymphocytosis; coeliac; villous; patients,131,0.0042865089493144,2016.145038167939,0.1145038167938931,28.7175572519084,1,0.0752878653675819,0.474832184725243,0.1402229037776086,0.1504936298050931,0.0344827586206896,0.1932054521874137,一般,一般,潜在
21,liver; gallbladder; cirrhosis; biliary; bile; portal; hepatitis; cholecystitis; gallstones; hepatic,286,0.0093583325152972,2014.3076923076924,0.1363636363636363,24.821678321678323,2,0.2125775022143489,0.3194295526928178,0.173023422776631,0.1168748009454045,0.0689655172413793,0.1924270579773248,衰退,衰退,一般
84,bleeding; ugib; upper; nonvariceal; gastrointestinal; gib; mortality; management; rebleeding; acute,98,0.0032067013513955,2015.2244897959183,0.1122448979591836,40.94897959183673,2,0.0460584588131089,0.3969722439158541,0.1368334105606704,0.2560426218864097,0.0689655172413793,0.1918699073787726,衰退,衰退,一般
78,asthma; allergic; allergy; atopy; ige; atopic; children; airway; childhood; inverse,103,0.0033703085632014,2014.7281553398057,0.1262135922330097,39.49514563106796,3,0.0504871567759078,0.3549922974522624,0.1577933466872406,0.2434970074069059,0.1034482758620689,0.1892780162536022,衰退,衰退,一般
124,peptides; peptide; antimicrobial; activity; against; hpa3; cathelicidin; antiadhesive; hpa3nt3; amps,88,0.0028794869277837,2015.386363636364,0.2045454545454545,27.227272727272727,0,0.037201062887511,0.4106635262196873,0.2753298034640581,0.1376334713445194,0.0,0.1882650038107471,一般,一般,一般
58,dupa; virulence; strains; genes; genotypes; vaca; hopq; caga; gene; from,230,0.0075259317430712,2015.004347826087,0.1043478260869565,26.139130434782608,2,0.1629760850310008,0.3783526457918564,0.1249839048886218,0.1282435313178015,0.0689655172413793,0.1878238195747495,衰退,衰退,一般
103,methylation; cpg; hypermethylation; dna; epigenetic; promoter; genes; methylated; aberrant; gastric,107,0.0035011943326461,2014.5981308411208,0.1121495327102803,44.8411214953271,2,0.054030115146147,0.343994831073482,0.1366903156166102,0.2896292027053722,0.0689655172413793,0.1873181651719079,衰退,衰退,一般
54,enzyme; catalytic; structure; crystal; binding; substrate; inhibitors; enzymes; site; structural,260,0.0085075750139066,2013.873076923077,0.1115384615384615,31.57692307692308,3,0.1895482728077945,0.2826698025813409,0.1357734072442858,0.1751680439847796,0.1034482758620689,0.1867613685671479,衰退,衰退,一般
47,dna; recombination; transformation; mohammed; genome; alqahtani; gene; genes; transfer; sequence,189,0.0061843526062628,2014.227513227513,0.0846560846560846,41.55026455026455,2,0.1266607617360496,0.3126480096184557,0.0954365732253195,0.2612313088233768,0.0689655172413793,0.1830828573569035,衰退,衰退,一般
121,endoscopy; upper; endoscopic; magnifying; nbi; gi; imaging; diagnostic; gastrointestinal; lesions,98,0.0032067013513955,2015.4489795918369,0.173469387755102,26.418367346938776,0,0.0460584588131089,0.4159595809790273,0.2287003646473396,0.1306531590627098,0.0,0.1810809569381509,一般,一般,一般
93,clarithromycin; therapy; triple; eradication; amoxicillin; mg; rates; resistance; metronidazole; regimen,159,0.0052027093354275,2014.937106918239,0.1383647798742138,28.150943396226417,1,0.1000885739592559,0.3726654127640753,0.1760261257737463,0.1456041312901647,0.0344827586206896,0.1804350388403567,衰退,衰退,一般
42,coronary; atherosclerosis; carotid; cardiovascular; artery; heart; stroke; chd; infarction; risk,214,0.0070023886652923,2014.9859813084115,0.1542056074766355,19.66822429906542,0,0.1488042515500443,0.3767992065348077,0.1997951859471727,0.0724039403449532,0.0,0.1786951391303777,一般,一般,一般
123,glaucoma; serous; csc; chorioretinopathy; poag; central; cscr; aau; retinal; openangle,60,0.0019632865416707,2015.45,0.2166666666666666,20.65,0,0.012400354295837,0.4160458870565997,0.2935176044751563,0.0808760078448463,0.0,0.1765545565874377,一般,一般,一般
69,duodenal; ulcer; perforation; perforated; surgical; peptic; ulcers; laparoscopic; surgery; case,192,0.0062825169333464,2014.5416666666667,0.1875,14.625,2,0.1293179805137289,0.3392190936820333,0.2497532082922013,0.0288842885160165,0.0689655172413793,0.1761851800729341,一般,一般,一般
98,vitamin; b12; deficiency; cobalamin; folate; vitamins; homocysteine; supplementation; serum; levels,108,0.0035339157750073,2014.037037037037,0.1481481481481481,37.22222222222222,2,0.0549158547387068,0.2965375418072593,0.1907060070929764,0.2238831989540204,0.0689655172413793,0.1741697309186907,衰退,衰退,一般
126,tlr4; tolllike; tlr2; tlrs; tlr5; tlr; myd88; lps; receptor; receptors,89,0.0029122083701449,2014.123595505618,0.0898876404494382,53.20224719101124,0,0.0380868024800708,0.3038586532720173,0.1032864891245272,0.3617801239407376,0.0,0.1715656541816033,衰退,衰退,衰退
109,dyspeptic; ethiopia; prevalence; patients; among; aor; seroprevalence; infection; was; study,87,0.0028467654854225,2016.1954022988505,0.1724137931034483,12.264367816091951,0,0.0363153232949512,0.479091980702152,0.2271164516458453,0.0085136120107302,0.0,0.1704340274246662,一般,一般,潜在
148,extragastric; diseases; purpura; manifestations; idiopathic; thrombocytopenic; disorders; studies; neurological; role,71,0.0023232224076437,2014.1830985915487,0.0845070422535211,51.77464788732394,1,0.0221434898139946,0.3088914216624671,0.0952129360566161,0.3494608970010956,0.0344827586206896,0.169907368771798,衰退,衰退,衰退
82,pregnancy; women; pregnant; hyperemesis; gravidarum; hg; preeclampsia; maternal; sperm; gestational,125,0.0040901802951474,2014.976,0.104,28.64,2,0.0699734278122231,0.3759549879084817,0.124461994076999,0.1498243626062322,0.0689655172413793,0.1696490713978595,衰退,衰退,一般
61,vaca; toxin; vacuolating; cytotoxin; vacuolation; cells; mitochondrial; p55; membrane; mitochondria,168,0.0054972023166781,2012.952380952381,0.0773809523809523,46.96428571428572,3,0.108060230292294,0.2047973778824871,0.0845202839279838,0.3079506895370917,0.1034482758620689,0.1642708110152267,衰退,衰退,衰退
66,water; drinking; samples; wastewater; transmission; river; viable; environmental; pcr; contamination,125,0.0040901802951474,2014.56,0.128,29.784,0,0.0699734278122231,0.3407697262088484,0.1604738400789733,0.1596963172804532,0.0,0.1605906982501843,衰退,衰退,一般
10,ulcer; peptic; ulcers; duodenal; bleeding; patients; healing; nsaid; eradication; nsaids,434,0.0142011059847518,2012.2281105990785,0.0852534562211981,21.3963133640553,2,0.3436669619131975,0.1435386232617394,0.0963329254256872,0.0873161928996709,0.0689655172413793,0.1596894167349455,衰退,衰退,衰退
143,hiv; hivpositive; hivinfected; hivnegative; cd4; antiretroviral; immunodeficiency; coinfection; haart; prevalence,51,0.0016687935604201,2015.3529411764705,0.1372549019607843,23.41176470588235,1,0.0044286979627989,0.4078366560322141,0.1743607610862706,0.1047081896606975,0.0344827586206896,0.1585622450715249,衰退,衰退,一般
24,dyspepsia; symptoms; functional; fd; patients; dyspeptic; eradication; symptom; test; with,257,0.008409410686823,2013.63813229572,0.1050583657587548,24.41634241245136,1,0.1868910540301151,0.2627981963349878,0.1260500651069174,0.1133770232148777,0.0344827586206896,0.1580944571347821,衰退,衰退,一般
89,methylation; promoter; dna; cpg; runx3; aberrant; gc; cancer; genes; cihm,117,0.0038284087562579,2014.1880341880344,0.0769230769230769,39.24786324786325,1,0.0628875110717449,0.3093088741960437,0.0838332447414382,0.2413631258695542,0.0344827586206896,0.1566066709626531,衰退,衰退,衰退
36,aspirin; nsaids; lowdose; gi; bleeding; gastrointestinal; nsaid; use; drugs; nonsteroidal,244,0.0079840319361277,2012.094262295082,0.0450819672131147,40.135245901639344,6,0.1753764393268378,0.1322177395978954,0.0360558639328079,0.2490206445205748,0.2068965517241379,0.1559238615883238,衰退,衰退,衰退
154,caga; epithelial; cells; expression; cell; gastric; signaling; oncoprotein; alphapix; protein,66,0.0021596151958378,2013.9848484848485,0.0757575757575757,46.45454545454545,1,0.0177147918511957,0.292123436359002,0.0820844177211403,0.3035519721072128,0.0344827586206896,0.1534845373170942,衰退,衰退,衰退
129,im; metaplasia; intestinal; atrophy; antrum; ag; corpus; gastritis; gastric; eradication,139,0.0045482804882039,2013.812949640288,0.1079136690647482,34.97841726618705,0,0.0823737821080602,0.2775842396481117,0.1303344293962658,0.2045206632689054,0.0,0.1508381405123041,衰退,衰退,一般
35,reflux; gerd; esophagitis; gastroesophageal; symptoms; erosive; nerd; disease; re; esophageal,211,0.0069042243382088,2012.4976303317533,0.0853080568720379,34.47867298578199,4,0.1461470327723649,0.1663345903948873,0.0964148533519226,0.2002082044534684,0.1379310344827586,0.1503974350282544,衰退,衰退,衰退
94,rut; test; rapid; urease; sensitivity; positive; histology; specificity; accuracy; biopsy,102,0.0033375871208402,2014.617647058824,0.196078431372549,13.068627450980392,0,0.049601417183348,0.345645511908169,0.2626250895224822,0.0154538346173073,0.0,0.1496385935288488,一般,一般,一般
106,dcs; dendritic; dc; cells; il; response; maturation; immune; responses; cell,106,0.003468472890285,2013.2830188679245,0.0377358490566037,48.81132075471698,3,0.0531443755535872,0.2327627182339686,0.0250330607759503,0.3238893662860737,0.1034482758620689,0.1495779771153222,衰退,衰退,衰退
40,nickel; urease; metal; binding; nikr; hpnikr; ions; ni; hypa; niii,205,0.0067078956840417,2013.160975609756,0.0536585365853658,39.74146341463415,1,0.1408325952170061,0.2224403048269326,0.0489249512435894,0.2456225650946855,0.0344827586206896,0.1476894004705151,衰退,衰退,衰退
77,cyp2c19; metabolizers; genotype; polymorphism; metabolizer; pm; eradication; rabeprazole; extensive; mdr1,103,0.0033703085632014,2013.7184466019417,0.0970873786407767,37.213592233009706,1,0.0504871567759078,0.2695911768221061,0.1140896500829028,0.2238087279205021,0.0344827586206896,0.146752645396045,衰退,衰退,衰退
130,quadruple; mg; therapy; triple; eradication; group; bismuth; amoxicillin; treatment; days,112,0.003664801544452,2014.892857142857,0.1428571428571428,15.767857142857142,0,0.0584588131089459,0.3689227687088889,0.182766887604005,0.0387463810976558,0.0,0.1460226795058218,衰退,衰退,一般
70,levofloxacin; mg; therapy; triple; levofloxacinbased; eradication; regimen; bid; daily; amoxicillin,160,0.0052354307777886,2013.83125,0.075,31.56875,1,0.1009743135518157,0.2791320832675092,0.0809476801579466,0.1750975157986489,0.0344827586206896,0.1449613759560819,衰退,衰退,衰退
59,mucin; muc1; mucins; muc5ac; mucus; muc6; expression; gastric; tff2; muc2,146,0.0047773305847321,2013.7671232876712,0.0753424657534246,33.34931506849315,1,0.0885739592559787,0.2737082487597616,0.0814615478234999,0.1904626011576222,0.0344827586206896,0.1438041341188503,衰退,衰退,衰退
45,iron; deficiency; anemia; ida; ferritin; children; serum; hemoglobin; id; hepcidin,169,0.0055299237590392,2013.923076923077,0.1005917159763313,24.94674556213018,0,0.1089459698848538,0.286898800381772,0.1193478857690263,0.1179540475616376,0.0,0.1405773720195614,衰退,衰退,一般
135,rdxa; frxa; metronidazole; mutations; resistance; mtz; isolates; mutation; genes; resistant,57,0.0018651222145872,2013.9122807017543,0.175438596491228,25.12280701754386,0,0.0097431355181576,0.2859856564572457,0.2316551497203026,0.119473340138317,0.0,0.139725151559914,一般,一般,一般
151,activation; kinase; nfb; nfkappab; traf1; tak1; hkalpha; phosphorylation; nuclear; cells,72,0.0023559438500049,2013.0972222222224,0.0694444444444444,46.833333333333336,1,0.0230292294065544,0.2170480461139007,0.0726116046945267,0.3068206580954456,0.0344827586206896,0.1353589276713512,衰退,衰退,衰退
133,furazolidone; mg; quadruple; furazolidonebased; eradication; regimen; regimens; furazolidonecontaining; bismuth; amoxicillin,61,0.0019960079840319,2014.622950819672,0.1475409836065573,17.24590163934426,0,0.0132860938883968,0.3460941037674259,0.189794960594242,0.051500916303777,0.0,0.1338352966315477,衰退,衰退,一般
111,stain; biopsies; staining; stains; biopsy; giemsa; ihc; detection; specimens; de,93,0.0030430941395896,2014.5698924731184,0.1397849462365591,15.290322580645162,0,0.04162976085031,0.341606431150009,0.1781570762878281,0.0346255772921221,0.0,0.1338252445790781,衰退,衰退,一般
55,renal; kidney; hemodialysis; transplant; dialysis; esrd; patients; ckd; hd; recipients,126,0.0041229017375085,2014.936507936508,0.1111111111111111,11.27777777777778,0,0.070859167404783,0.3726147509156218,0.1351321706701765,0.0,0.0,0.1330152289856969,衰退,衰退,一般
110,tlr4; tlr2; polymorphisms; tolllike; polymorphism; tlr9; tlr1; receptor; tlr; asp299gly,72,0.0023559438500049,2014.5277777777776,0.0277777777777777,37.81944444444444,0,0.0230292294065544,0.3380443720707992,0.0100910387188768,0.2290368271954674,0.0,0.1326226945807691,衰退,衰退,衰退
41,stool; antigen; hpsa; test; tests; sensitivity; specificity; positive; children; accuracy,203,0.0066424527993193,2012.817733990148,0.1083743842364532,22.655172413793103,1,0.1390611160318866,0.1934089437401072,0.1310257295551913,0.098179304333451,0.0344827586206896,0.1283151516896024,衰退,衰退,一般
120,dnaa; replication; helicase; dna; binding; oric; dnab; domain; protein; chromosome,88,0.0028794869277837,2015.4318181818185,0.0454545454545454,18.59090909090909,0,0.037201062887511,0.4145080696746247,0.0366149151933949,0.0631074308128132,0.0,0.1279329714605895,衰退,衰退,一般
53,barretts; esophagus; be; esophageal; reflux; oesophagus; adenocarcinoma; gerd; eac; gastroesophageal,138,0.0045155590458427,2013.355072463768,0.0942028985507246,29.15217391304348,0,0.0814880425155004,0.2388570082006804,0.1097615062162896,0.1542440808360256,0.0,0.1276389126970215,衰退,衰退,衰退
23,polymorphisms; polymorphism; genotype; allele; il1b; gene; il; risk; association; genetic,330,0.0107980759791891,2012.5454545454545,0.0606060606060606,19.7939393939394,0,0.2515500442869796,0.170379560285869,0.0593496664572676,0.0734887775114403,0.0,0.1252881256779492,衰退,衰退,衰退
26,breath; ubt; test; urea; 13curea; 13cubt; tests; cubt; positive; dob,253,0.0082785249173783,2013.090909090909,0.0830039525691699,15.976284584980236,0,0.1833480956598759,0.2165140817451562,0.092957559629949,0.0405449704870815,0.0,0.1209095554026887,衰退,衰退,衰退
152,proteins; shape; disulfide; protein; structure; helical; domain; hp0231; cell; crystal,105,0.0034357514479238,2014.2,0.0666666666666666,23.580952380952382,0,0.0522586359610274,0.310320942045725,0.0684435669628167,0.1061681661115088,0.0,0.1207774662442649,衰退,衰退,衰退
134,p53; ecadherin; htra; expression; mdm2; cleavage; suppressor; runx3; protein; gastric,83,0.0027158797159778,2013.530120481928,0.072289156626506,32.373493975903614,0,0.0327723649247121,0.2536625618760391,0.0768800770703742,0.1820419179441671,0.0,0.1187166574922672,衰退,衰退,衰退
91,acid; secretion; gastrin; parietal; histamine; gastric; ecl; the; cell; mucosal,127,0.0041556231798697,2012.4724409448816,0.0708661417322834,33.71653543307087,2,0.0717449069973427,0.1642040731613914,0.0747448523524885,0.1936314672367849,0.0689655172413793,0.1175220589681775,衰退,衰退,衰退
32,polymorphisms; polymorphism; genotype; risk; cancer; gc; ci; allele; gastric; or,272,0.0089002323222407,2012.363970588236,0.0367647058823529,28.522058823529413,0,0.2001771479185119,0.1550296551679891,0.0235758666744091,0.1488066091548844,0.0,0.1169687758598327,衰退,衰退,衰退
119,copd; lung; pulmonary; respiratory; obstructive; ipf; bronchitis; chronic; bronchiectasis; osas,72,0.0023559438500049,2014.0,0.125,17.36111111111111,0,0.0230292294065544,0.2934049508439812,0.1559723593287265,0.0524950969710176,0.0,0.1169090087235019,衰退,衰退,一般
64,laryngeal; nasal; tonsillitis; adenoid; tonsillar; tissue; hp; tonsils; polyps; reflux,126,0.0041229017375085,2013.7222222222224,0.1031746031746031,15.357142857142858,0,0.070859167404783,0.2699105186193381,0.1232234914367194,0.0352021915761292,0.0,0.1126005907905111,衰退,衰退,一般
137,bleeding; ulcer; rebleeding; peptic; pub; mortality; ulcers; endoscopic; patients; upper,70,0.0022905009652825,2013.2857142857144,0.0857142857142857,26.84285714285714,1,0.0212577502214348,0.2329906965520473,0.0970243971231138,0.1343162220216044,0.0344827586206896,0.1106885044364025,衰退,衰退,衰退
50,ph; mg; esomeprazole; rabeprazole; intragastric; omeprazole; lansoprazole; pantoprazole; vonoprazan; acid,199,0.0065115670298746,2012.140703517588,0.0954773869346733,25.592964824120603,0,0.1355181576616474,0.1361457361544447,0.1116738678585424,0.1235304874777022,0.0,0.1099233152525548,衰退,衰退,衰退
92,urticaria; cu; csu; chronic; ciu; spontaneous; patients; skin; hp; asst,79,0.0025849939465331,2014.253164556962,0.0632911392405063,19.89873417721519,0,0.0292294065544729,0.3148175979347908,0.0633786097192197,0.0743930863843367,0.0,0.109449994047975,衰退,衰退,衰退
155,mmp; matrix; timp; mmps; mt; metalloproteinases; expression; metalloproteinase; secretion; mmp9,62,0.0020287294263931,2012.4193548387093,0.0967741935483871,34.17741935483871,1,0.0141718334809565,0.1597140526366878,0.1136197178613508,0.1976085871544155,0.0344827586206896,0.1067057457214891,衰退,衰退,衰退
139,fur; iron; sodb; regulator; uptake; ferric; regulation; napa; proteins; protein,80,0.0026177153888943,2012.625,0.075,34.8875,0,0.0301151461470327,0.177107511332019,0.0809476801579466,0.20373610808455,0.0,0.1045656187089459,衰退,衰退,衰退
39,reflux; esophagitis; gerd; gastroesophageal; re; erosive; disease; patients; symptoms; esophageal,192,0.0062825169333464,2012.8802083333333,0.0729166666666666,15.453125,0,0.1293179805137289,0.1986930209383995,0.0778216518591642,0.0360304532577903,0.0,0.1002097629623854,衰退,衰退,衰退
76,pneumoniae; atherosclerosis; chlamydia; coronary; atherosclerotic; cad; infectious; cytomegalovirus; artery; cmv,130,0.0042537875069533,2010.8692307692309,0.0384615384615384,34.792307692307695,2,0.0744021257750221,0.028604627032136,0.0261219530716075,0.2029146621519687,0.0689655172413793,0.0776060700810716,衰退,衰退,衰退
86,ghrelin; leptin; plasma; levels; obestatin; serum; pgml; circulating; body; acylated,95,0.003108537024312,2011.9368421052632,0.0210526315789473,29.431578947368426,0,0.0434012400354295,0.1189031468681383,0.0,0.1566551593627782,0.0,0.0686720744607624,衰退,衰退,衰退
95,itp; platelet; purpura; thrombocytopenic; idiopathic; count; counts; eradication; citp; response,124,0.0040574588527862,2011.3629032258063,0.032258064516129,28.008064516129032,1,0.0690876882196633,0.0703594216919982,0.0168136802216348,0.1443711821396185,0.0344827586206896,0.0686687936625806,衰退,衰退,衰退
56,gerbils; mongolian; gerbil; animals; weeks; infected; gastric; pyloriinfected; inoculation; celecoxib,145,0.0047446091423709,2010.5310344827583,0.0275862068965517,29.0,0,0.0876882196634189,0.0,0.0098035878408278,0.1529309217694486,0.0,0.0514899139925277,衰退,衰退,衰退
